wid,word,image,practice,block,word_type,rt,typing_rt,response,type_time,response_type
w83f9f44,electron,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,1,low,11536,10408.0,,1129.0,empty
w83f9f44,ghost,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,False,1,low,2516,1700.0,ghost,816.0,correct
w83f9f44,cactus,../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg,False,1,high,9272,8624.0,book,648.0,other
w83f9f44,donor,../static/stimuli/images/laundryroom/sun_aenyfwnevttqnhhe.jpg,False,1,low,2853,2161.0,donor,692.0,correct
w83f9f44,tread,../static/stimuli/images/warehouse/sun_abdmrgvlsfpsgxyu.jpg,False,1,low,5874,5254.0,car,620.0,other
w83f9f44,editorial,../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg,False,1,low,4114,2355.0,editorial,1759.0,correct
w83f9f44,neck,../static/stimuli/images/bookstore/sun_aalyndhausktwxbc.jpg,False,1,high,4745,4745.0,,0.0,empty
w83f9f44,transplant,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,1,low,4382,2534.0,transplant,1848.0,correct
w83f9f44,community,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,1,low,3414,1258.0,community,2156.0,correct
w83f9f44,carrot,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,1,high,2562,1807.0,beach,755.0,other
w83f9f44,cookie,../static/stimuli/images/skiresort/sun_agehhpppqkifjwhn.jpg,False,1,high,6638,5011.0,cookie,1627.0,correct
w83f9f44,tart,../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg,False,1,low,2394,2394.0,,0.0,empty
w83f9f44,pillow,../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg,False,1,high,6243,4752.0,angel,1490.0,other
w83f9f44,rouge,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,1,low,3277,3277.0,,0.0,empty
w83f9f44,captive,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,1,low,4213,4213.0,,0.0,empty
w83f9f44,enemy,../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg,False,1,low,2127,1345.0,enemy,782.0,correct
w83f9f44,eagle,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,1,high,6987,3910.0,dover,3077.0,other
w83f9f44,finger,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,1,high,2294,1376.0,finger,917.0,correct
w83f9f44,apple,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,False,1,high,2738,1886.0,apple,852.0,correct
w83f9f44,sand,../static/stimuli/images/ranch/sun_adlocewvkpbsaigj.jpg,False,1,high,8281,6636.0,,1645.0,empty
w83f9f44,goddess,../static/stimuli/images/ziggurat/sun_adajysluigplgxal.jpg,False,1,low,3053,1769.0,goddess,1284.0,correct
w83f9f44,octopus,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,1,high,3360,2249.0,octopus,1112.0,correct
w83f9f44,captive,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,2,low,3755,2172.0,captive,1584.0,correct
w83f9f44,tread,../static/stimuli/images/warehouse/sun_abdmrgvlsfpsgxyu.jpg,False,2,low,7380,5364.0,traction,2016.0,other
w83f9f44,tart,../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg,False,2,low,2699,1893.0,tart,806.0,correct
w83f9f44,well,../static/stimuli/images/underwater/sun_asqdtehokuizoxnq.jpg,False,2,low,3613,2987.0,well,626.0,correct
w83f9f44,quill,../static/stimuli/images/tower/sun_avnkmtvvzgltezto.jpg,False,2,high,3077,1499.0,quill,1578.0,correct
w83f9f44,donor,../static/stimuli/images/laundryroom/sun_aenyfwnevttqnhhe.jpg,False,2,low,2813,1362.0,society,1452.0,intrusion
w83f9f44,society,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,False,2,low,2208,1000.0,society,1208.0,correct
w83f9f44,pizza,../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg,False,2,high,1,,,,timeout
w83f9f44,volunteer,../static/stimuli/images/subway/sun_abufzioeatuizeoh.jpg,False,2,low,4037,1449.0,volunteer,2588.0,correct
w83f9f44,rebel,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,False,2,low,2394,1713.0,rebel,681.0,correct
w83f9f44,electron,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,2,low,2888,1520.0,electron,1368.0,correct
w83f9f44,baby,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,2,high,3275,2018.0,baby,1258.0,correct
w83f9f44,editorial,../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg,False,2,low,3086,1574.0,editorial,1513.0,correct
w83f9f44,community,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,2,low,5058,1084.0,community,3974.0,correct
w83f9f44,pillow,../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg,False,2,high,2293,1260.0,pillow,1034.0,correct
w83f9f44,tractor,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,2,high,11828,11828.0,,0.0,empty
w83f9f44,pig,../static/stimuli/images/vineyard/sun_apdbcyzwitltnzyz.jpg,False,2,high,1690,984.0,pig,706.0,correct
w83f9f44,magazine,../static/stimuli/images/airport/sun_aqogketumcqznmzs.jpg,False,2,high,2264,1168.0,magazine,1096.0,correct
w83f9f44,major,../static/stimuli/images/roof/sun_aqxzijexicadnjja.jpg,False,2,low,12252,12252.0,,0.0,empty
w83f9f44,roost,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,False,2,low,9119,7389.0,,1730.0,empty
w83f9f44,cookie,../static/stimuli/images/skiresort/sun_agehhpppqkifjwhn.jpg,False,2,high,2414,1425.0,cookie,990.0,correct
w83f9f44,carrot,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,2,high,4048,2103.0,carrot,1946.0,correct
w83f9f44,patient,../static/stimuli/images/auditorium/sun_alpteetxpjmjcejm.jpg,False,2,low,4534,2647.0,patient,1887.0,correct
w83f9f44,seagull,../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg,False,2,high,2382,1204.0,seagull,1178.0,correct
w83f9f44,octopus,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,2,high,4392,2929.0,octopus,1464.0,correct
w83f9f44,elbow,../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg,False,2,high,2351,1442.0,elbow,909.0,correct
w83f9f44,finger,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,2,high,2383,1514.0,finger,869.0,correct
w83f9f44,rouge,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,2,low,2596,1495.0,rouge,1102.0,correct
w83f9f44,eagle,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,2,high,1926,1129.0,eagle,798.0,correct
w83f9f44,permit,../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg,False,2,low,2649,1622.0,permit,1027.0,correct
w83f9f44,sand,../static/stimuli/images/ranch/sun_adlocewvkpbsaigj.jpg,False,2,high,5180,4664.0,sand,515.0,correct
w83f9f44,cactus,../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg,False,2,high,3173,1325.0,cactus,1848.0,correct
w83f9f44,neck,../static/stimuli/images/bookstore/sun_aalyndhausktwxbc.jpg,False,2,high,3487,2773.0,neck,713.0,correct
w83f9f44,apple,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,False,2,high,2215,1473.0,apple,742.0,correct
w83f9f44,goddess,../static/stimuli/images/ziggurat/sun_adajysluigplgxal.jpg,False,2,low,2347,1272.0,goddess,1074.0,correct
w83f9f44,transplant,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,2,low,3913,2148.0,transplant,1765.0,correct
w83f9f44,enemy,../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg,False,2,low,2441,1157.0,enemy,1285.0,correct
w83f9f44,stairs,../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg,False,2,high,2733,1492.0,stairs,1241.0,correct
w83f9f44,ghost,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,False,2,low,1946,1258.0,ghost,688.0,correct
w83f9f44,tiger,../static/stimuli/images/theater/sun_abldnlzotzlgclky.jpg,False,2,high,2294,1237.0,tiger,1056.0,correct
w83f9f44,major,../static/stimuli/images/roof/sun_aqxzijexicadnjja.jpg,False,2,low,11106,11106.0,,0.0,empty
w83f9f44,tart,../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg,False,2,low,2468,1716.0,tart,752.0,correct
w83f9f44,pig,../static/stimuli/images/vineyard/sun_apdbcyzwitltnzyz.jpg,False,2,high,1886,1344.0,pig,543.0,correct
w83f9f44,society,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,False,2,low,4978,3190.0,society,1789.0,correct
w83f9f44,donor,../static/stimuli/images/laundryroom/sun_aenyfwnevttqnhhe.jpg,False,2,low,1514,833.0,donor,682.0,correct
w83f9f44,roost,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,False,2,low,12345,12345.0,,0.0,empty
w83f9f44,volunteer,../static/stimuli/images/subway/sun_abufzioeatuizeoh.jpg,False,2,low,3920,1112.0,voluntee,2808.0,correct
w83f9f44,well,../static/stimuli/images/underwater/sun_asqdtehokuizoxnq.jpg,False,2,low,3432,1749.0,well,1684.0,correct
w83f9f44,octopus,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,2,high,5605,2818.0,octopus,2786.0,correct
w83f9f44,tread,../static/stimuli/images/warehouse/sun_abdmrgvlsfpsgxyu.jpg,False,2,low,3426,1674.0,traction,1751.0,other
w83f9f44,patient,../static/stimuli/images/auditorium/sun_alpteetxpjmjcejm.jpg,False,2,low,2629,1271.0,patient,1358.0,correct
w83f9f44,finger,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,2,high,1717,998.0,finger,719.0,correct
w83f9f44,editorial,../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg,False,2,low,3859,1649.0,editorial,2210.0,correct
w83f9f44,baby,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,2,high,2824,1037.0,baby,1787.0,correct
w83f9f44,tractor,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,2,high,13047,2251.0,,10796.0,empty
w83f9f44,magazine,../static/stimuli/images/airport/sun_aqogketumcqznmzs.jpg,False,2,high,2938,1622.0,magazine,1316.0,correct
w83f9f44,seagull,../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg,False,2,high,2266,974.0,seagull,1293.0,correct
w83f9f44,community,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,2,low,2517,916.0,community,1601.0,correct
w83f9f44,cactus,../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg,False,2,high,2107,1108.0,cactus,1000.0,correct
w83f9f44,electron,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,2,low,4115,1286.0,electron,2829.0,correct
w83f9f44,tiger,../static/stimuli/images/theater/sun_abldnlzotzlgclky.jpg,False,2,high,1752,1002.0,tiger,749.0,correct
w83f9f44,permit,../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg,False,2,low,1937,1173.0,permit,764.0,correct
w83f9f44,elbow,../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg,False,2,high,2157,1074.0,elbow,1083.0,correct
w83f9f44,ghost,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,False,2,low,2581,990.0,ghost,1592.0,correct
w83f9f44,stairs,../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg,False,2,high,2999,1318.0,stairs,1681.0,correct
w83f9f44,sand,../static/stimuli/images/ranch/sun_adlocewvkpbsaigj.jpg,False,2,high,3071,1587.0,sand,1484.0,correct
w83f9f44,apple,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,False,2,high,2369,1175.0,apple,1194.0,correct
w83f9f44,captive,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,2,low,3326,2072.0,captive,1254.0,correct
w83f9f44,neck,../static/stimuli/images/bookstore/sun_aalyndhausktwxbc.jpg,False,2,high,2759,1382.0,neck,1377.0,correct
w83f9f44,cookie,../static/stimuli/images/skiresort/sun_agehhpppqkifjwhn.jpg,False,2,high,2196,1437.0,cookie,759.0,correct
w83f9f44,rebel,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,False,2,low,3022,2230.0,rebel,792.0,correct
w83f9f44,quill,../static/stimuli/images/tower/sun_avnkmtvvzgltezto.jpg,False,2,high,2267,1432.0,quill,835.0,correct
w83f9f44,enemy,../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg,False,2,low,2235,1072.0,enemy,1163.0,correct
w83f9f44,goddess,../static/stimuli/images/ziggurat/sun_adajysluigplgxal.jpg,False,2,low,2067,1029.0,goddess,1038.0,correct
w83f9f44,carrot,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,2,high,2127,1199.0,carrot,929.0,correct
w83f9f44,pillow,../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg,False,2,high,2460,1041.0,pillow,1419.0,correct
w83f9f44,transplant,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,2,low,3852,1497.0,transplant,2355.0,correct
w83f9f44,eagle,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,2,high,2586,1435.0,eagle,1151.0,correct
w83f9f44,rouge,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,2,low,1908,1093.0,rouge,815.0,correct
w83f9f44,pizza,../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg,False,2,high,2560,1441.0,octopus,1119.0,intrusion
w8c7401d,department,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,True,1,low,5758,4127.0,,1631.0,empty
w8c7401d,goddess,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,1,low,1502,1502.0,,0.0,empty
w8c7401d,cauliflower,../static/stimuli/images/vineyard/sun_apdbcyzwitltnzyz.jpg,False,1,high,1614,1614.0,,0.0,empty
w8c7401d,idol,../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg,False,1,low,1918,1375.0,idol,544.0,correct
w8c7401d,jeans,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,False,1,high,1302,1302.0,,0.0,empty
w8c7401d,sand,../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg,False,1,high,1293,1293.0,,0.0,empty
w8c7401d,elephant,../static/stimuli/images/footballfield/sun_afihcbvbdxmnexyh.jpg,False,1,high,3023,1414.0,elephant,1609.0,correct
w8c7401d,bug,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,1,high,1222,1222.0,,0.0,empty
w8c7401d,electron,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,1,low,1190,1190.0,,0.0,empty
w8c7401d,territory,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,1,low,5775,4287.0,terrain,1488.0,other
w8c7401d,agent,../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg,False,1,low,1150,1150.0,,0.0,empty
w8c7401d,goat,../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg,False,1,high,1142,1142.0,,0.0,empty
w8c7401d,quill,../static/stimuli/images/greenhouse/sun_bncgstrupskxwget.jpg,False,1,high,1814,1814.0,,0.0,empty
w8c7401d,tulip,../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg,False,1,high,2439,2439.0,,0.0,empty
w8c7401d,suburb,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,1,low,1029,1029.0,,0.0,empty
w8c7401d,lover,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,1,low,1174,1174.0,,0.0,empty
w8c7401d,stranger,../static/stimuli/images/roof/sun_acebhjdzsytwpmoj.jpg,False,1,low,5310,2975.0,strange,2336.0,other
w8c7401d,winner,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,1,low,1126,1126.0,,0.0,empty
w8c7401d,ear,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,1,high,1119,1119.0,,0.0,empty
w8c7401d,scapegoat,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,False,1,low,1871,1871.0,,0.0,empty
w8c7401d,application,../static/stimuli/images/temple/sun_aaexbfhvrzmbsfus.jpg,False,1,low,1189,1189.0,,0.0,empty
w8c7401d,editorial,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,1,low,3407,3407.0,,0.0,empty
w8c7401d,well,../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg,False,1,low,1950,1950.0,,0.0,empty
w8c7401d,cactus,../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg,False,1,high,1198,1198.0,,0.0,empty
w8c7401d,flower,../static/stimuli/images/restaurant/sun_aejvqzvtonxptams.jpg,False,1,high,1166,1166.0,,0.0,empty
w8c7401d,critic,../static/stimuli/images/ziggurat/sun_acuzsqtazskbhhve.jpg,False,1,low,1182,1182.0,,0.0,empty
w8c7401d,shoelace,../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg,False,1,high,1110,1110.0,,0.0,empty
w8c7401d,major,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,1,low,1799,1799.0,,0.0,empty
w8c7401d,daisy,../static/stimuli/images/theater/sun_acehmgvyiimdorgz.jpg,False,1,high,1590,1590.0,,0.0,empty
w8c7401d,scenery,../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg,False,1,low,895,895.0,,0.0,empty
w8c7401d,handkerchief,../static/stimuli/images/railway/sun_atutomffrubpoiva.jpg,False,1,high,1069,1069.0,,0.0,empty
w8c7401d,saxophone,../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg,False,1,high,822,822.0,,0.0,empty
w8c7401d,tractor,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,False,1,high,3303,3303.0,,0.0,empty
w8c7401d,keeper,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,1,low,983,983.0,,0.0,empty
w8c7401d,consumer,../static/stimuli/images/campsite/sun_asbhlaoploqpjahx.jpg,False,1,low,3006,3006.0,,0.0,empty
w8c7401d,stable,../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg,False,1,low,1415,1415.0,,0.0,empty
w8c7401d,magazine,../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg,False,1,high,1406,1406.0,,0.0,empty
w8c7401d,refrigerator,../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg,False,1,high,919,919.0,,0.0,empty
w8c7401d,finger,../static/stimuli/images/windmill/sun_awjnichhcaunlnrz.jpg,False,1,high,670,670.0,,0.0,empty
w8c7401d,walrus,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,1,high,814,814.0,,0.0,empty
w8c7401d,handkerchief,../static/stimuli/images/railway/sun_atutomffrubpoiva.jpg,False,2,high,5077,1452.0,handchief,3624.0,other
w8c7401d,major,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,2,low,4358,4358.0,,0.0,empty
w8c7401d,agent,../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg,False,2,low,1821,1078.0,agent,743.0,correct
w8c7401d,application,../static/stimuli/images/temple/sun_aaexbfhvrzmbsfus.jpg,False,2,low,2103,2103.0,,0.0,empty
w8c7401d,consumer,../static/stimuli/images/campsite/sun_asbhlaoploqpjahx.jpg,False,2,low,2638,966.0,consumer,1672.0,correct
w8c7401d,jeans,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,False,2,high,1598,1598.0,,0.0,empty
w8c7401d,winner,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,2,low,1055,1055.0,,0.0,empty
w8c7401d,suburb,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,2,low,2118,1038.0,subrub,1080.0,correct
w8c7401d,goat,../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg,False,2,high,1886,1366.0,goat,521.0,correct
w8c7401d,saxophone,../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg,False,2,high,3198,1261.0,saxophone,1936.0,correct
w8c7401d,critic,../static/stimuli/images/ziggurat/sun_acuzsqtazskbhhve.jpg,False,2,low,1928,1928.0,,0.0,empty
w8c7401d,well,../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg,False,2,low,6975,6975.0,,0.0,empty
w8c7401d,stranger,../static/stimuli/images/roof/sun_acebhjdzsytwpmoj.jpg,False,2,low,1998,1046.0,strange,952.0,other
w8c7401d,goddess,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,2,low,2749,2749.0,,0.0,empty
w8c7401d,walrus,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,2,high,1456,1456.0,,0.0,empty
w8c7401d,lover,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,2,low,2070,2070.0,,0.0,empty
w8c7401d,stable,../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg,False,2,low,2205,2205.0,,0.0,empty
w8c7401d,elephant,../static/stimuli/images/footballfield/sun_afihcbvbdxmnexyh.jpg,False,2,high,2327,639.0,elephant,1688.0,correct
w8c7401d,scenery,../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg,False,2,low,3607,1182.0,scenerio,2424.0,other
w8c7401d,sand,../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg,False,2,high,3040,3040.0,,0.0,empty
w8c7401d,finger,../static/stimuli/images/windmill/sun_awjnichhcaunlnrz.jpg,False,2,high,1246,1246.0,,0.0,empty
w8c7401d,electron,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,2,low,4566,1046.0,elecron,3520.0,correct
w8c7401d,keeper,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,2,low,1462,1462.0,,0.0,empty
w8c7401d,tulip,../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg,False,2,high,3134,1966.0,tulip,1168.0,correct
w8c7401d,magazine,../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg,False,2,high,1454,1454.0,,0.0,empty
w8c7401d,ear,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,2,high,878,878.0,,0.0,empty
w8c7401d,idol,../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg,False,2,low,1951,1055.0,idol,896.0,correct
w8c7401d,cauliflower,../static/stimuli/images/vineyard/sun_apdbcyzwitltnzyz.jpg,False,2,high,5334,5086.0,,248.0,empty
w8c7401d,flower,../static/stimuli/images/restaurant/sun_aejvqzvtonxptams.jpg,False,2,high,1070,1070.0,,0.0,empty
w8c7401d,scapegoat,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,False,2,low,4886,2567.0,sceptgoat,2319.0,correct
w8c7401d,territory,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,2,low,1351,1351.0,,0.0,empty
w8c7401d,shoelace,../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg,False,2,high,782,782.0,,0.0,empty
w8c7401d,department,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,False,2,low,950,950.0,,0.0,empty
w8c7401d,daisy,../static/stimuli/images/theater/sun_acehmgvyiimdorgz.jpg,False,2,high,840,840.0,,0.0,empty
w8c7401d,refrigerator,../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg,False,2,high,3606,3606.0,,0.0,empty
w8c7401d,cactus,../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg,False,2,high,1005,1005.0,,0.0,empty
w8c7401d,tractor,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,False,2,high,1373,1373.0,,0.0,empty
w8c7401d,bug,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,2,high,1358,911.0,bug,448.0,correct
w8c7401d,editorial,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,2,low,10494,5366.0,editoner,5128.0,other
w8c7401d,quill,../static/stimuli/images/greenhouse/sun_bncgstrupskxwget.jpg,False,2,high,863,863.0,,0.0,empty
w8c7401d,jeans,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,False,2,high,1014,1014.0,,0.0,empty
w8c7401d,saxophone,../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg,False,2,high,3550,1166.0,saxophone,2384.0,correct
w8c7401d,elephant,../static/stimuli/images/footballfield/sun_afihcbvbdxmnexyh.jpg,False,2,high,2285,989.0,elephant,1296.0,correct
w8c7401d,agent,../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg,False,2,low,2256,904.0,agent,1352.0,correct
w8c7401d,scenery,../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg,False,2,low,2462,942.0,scenerio,1520.0,other
w8c7401d,daisy,../static/stimuli/images/theater/sun_acehmgvyiimdorgz.jpg,False,2,high,781,781.0,,0.0,empty
w8c7401d,quill,../static/stimuli/images/greenhouse/sun_bncgstrupskxwget.jpg,False,2,high,613,613.0,,0.0,empty
w8c7401d,major,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,2,low,1781,1781.0,,0.0,empty
w8c7401d,goddess,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,2,low,751,751.0,,0.0,empty
w8c7401d,scapegoat,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,False,2,low,4191,2294.0,sceptgoat,1896.0,correct
w8c7401d,sand,../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg,False,2,high,926,926.0,,0.0,empty
w8c7401d,well,../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg,False,2,low,1582,1582.0,,0.0,empty
w8c7401d,bug,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,2,high,1541,1070.0,bug,471.0,correct
w8c7401d,tractor,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,False,2,high,1109,1109.0,,0.0,empty
w8c7401d,walrus,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,2,high,1295,1295.0,,0.0,empty
w8c7401d,winner,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,2,low,694,694.0,,0.0,empty
w8c7401d,territory,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,2,low,798,798.0,,0.0,empty
w8c7401d,department,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,False,2,low,567,567.0,,0.0,empty
w8c7401d,suburb,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,2,low,2342,1037.0,subrub,1305.0,correct
w8c7401d,electron,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,2,low,2782,1014.0,electron,1768.0,correct
w8c7401d,shoelace,../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg,False,2,high,679,679.0,,0.0,empty
w8c7401d,lover,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,2,low,662,662.0,,0.0,empty
