wid,practice,first_seen,first_word,second_word,choice,choice_rt,typing_rt,word,response,response_rt,response_type,correct,rt,first_pres_time,second_pres_time,choose_first,n_pres,odd_pres,last_word,chosen_word,choose_last_seen,total_first,total_second,prop_first,raw_strength_first,strength_first,raw_strength_second,strength_second,rel_strength,chosen_strength,typing_rt_z
wf65e4d0,FALSE,left,critic,house,left,1787,2871,critic,critic,3942,correct,TRUE,2871,1787,NA,TRUE,1,TRUE,critic,critic,TRUE,1787,0,1,-6.772179952257683,0.760984132496527,-7.128057227589868,-1.3273167143356384,2.0883008468321655,0.760984132496527,1.9740654249424499
wf65e4d0,FALSE,left,fellow,pizza,left,1323,1879.0000000001164,fellow,fellow,3254.0000000001164,correct,TRUE,1879.0000000001164,1323,NA,TRUE,1,TRUE,fellow,fellow,TRUE,1323,0,1,-6.96900212883126,-0.39397558677830097,-6.982035107612472,-0.47045358217754335,0.07647799539924238,-0.39397558677830097,0.2894151881720556
wf65e4d0,FALSE,left,dandelion,department,left,1150.9999999998836,1934.9999999998836,dandelion,dandelion,3818.9999999998836,correct,TRUE,1934.9999999998836,1150.9999999998836,NA,TRUE,1,TRUE,dandelion,dandelion,TRUE,1150.9999999998836,0,1,-7.017803772021391,-0.6803454110544453,-6.9529930591301685,-0.30003378118653207,-0.3803116298679133,-0.6803454110544453,0.38451641121516134
wf65e4d0,FALSE,left,seagull,suburb,left,1126,1768.0000000001164,seagull,seagull,3455,correct,TRUE,1768.0000000001164,1126,NA,TRUE,1,TRUE,seagull,seagull,TRUE,1126,0,1,-6.746832616800802,0.9097232225385494,-7.029730644469901,-0.7503327341029183,1.6600559566414677,0.9097232225385494,0.10091097821083006
wf65e4d0,FALSE,left,neck,cue,left,1597.0000000001164,3613,neck,neck,4475,correct,TRUE,3613,1597.0000000001164,NA,TRUE,1,TRUE,neck,neck,TRUE,1597.0000000001164,0,1,-7.199691798737975,-1.7476709936343529,-7.277093408342725,-2.2018664651853106,0.45419547155095774,-1.7476709936343529,3.2341566302688403
wf65e4d0,FALSE,left,tomato,keeper,left,1049,1619,tomato,tomato,2507,correct,TRUE,1619,1049,NA,TRUE,1,TRUE,tomato,tomato,TRUE,1049,0,1,-6.753697281315007,0.8694411204997176,-6.789072632133321,0.6618572701346893,0.20758385036502824,0.8694411204997176,-0.1521262045301118
wf65e4d0,FALSE,left,captive,parrot,left,1092,1788,captive,captive,3625,correct,TRUE,1788,1092,NA,TRUE,1,TRUE,captive,captive,TRUE,1092,0,1,-6.840945906020061,0.35746300476744514,-6.942734421304946,-0.23983571982462212,0.5972987245920672,0.35746300476744514,0.1348757007261685
wf65e4d0,FALSE,left,tread,bug,left,919,1500,tread,tread,2476,correct,TRUE,1500,919,NA,TRUE,1,TRUE,tread,tread,TRUE,919,0,1,-6.624666480087465,1.626598573780181,-6.84506071228163,0.33331717136865907,1.2932814024115218,1.626598573780181,-0.3542163034975518
wf65e4d0,FALSE,left,major,pig,left,965,1507,major,major,2745,correct,TRUE,1507,965,NA,TRUE,1,TRUE,major,major,TRUE,965,0,1,-6.796091631688742,0.6206695244383156,-6.7590980615194445,0.8377491450456676,-0.21707962060735198,0.6206695244383156,-0.34232865061711415
wf65e4d0,FALSE,left,community,strawberry,left,855.9999999998836,1538,community,community,3282.9999999998836,correct,TRUE,1538,855.9999999998836,NA,TRUE,1,TRUE,community,community,TRUE,855.9999999998836,0,1,-6.567309235684884,1.9631729783865588,-6.693739596839925,1.2212750024089658,0.741897975977593,1.9631729783865588,-0.28968333071803315
wf65e4d0,FALSE,left,cauliflower,tart,left,637,1159,cauliflower,cauliflower,4880,correct,TRUE,1159,637,NA,TRUE,1,TRUE,cauliflower,cauliflower,TRUE,637,0,1,-6.849083712768138,0.30971005761030346,-7.019156409131958,-0.6882827350120326,0.9979927926223361,0.30971005761030346,-0.9333148223874428
wf65e4d0,FALSE,left,finger,ozone,left,751,1370,finger,finger,2045,correct,TRUE,1370,751,NA,TRUE,1,TRUE,finger,finger,TRUE,751,0,1,-6.916448335940135,-0.08558801104355798,-6.887234347978325,0.08584073709172972,-0.1714287481352877,-0.08558801104355798,-0.5749869998485366
wf65e4d0,FALSE,left,refrigerator,roost,left,822,1312,refrigerator,refrigerator,6556,correct,TRUE,1312,822,NA,TRUE,1,TRUE,refrigerator,refrigerator,TRUE,822,0,1,-6.882189016046378,0.1154469291032851,-6.929977677158443,-0.16497867934880853,0.28042560845209363,0.1154469291032851,-0.6734846951435914
wf65e4d0,FALSE,left,editorial,handkerchief,left,1003.0000000001164,1550,editorial,editorial,3368,correct,TRUE,1550,1003.0000000001164,NA,TRUE,1,TRUE,editorial,editorial,TRUE,1003.0000000001164,0,1,-6.978831341705359,-0.45165376684617414,-6.6933875142963135,1.2233410356314924,-1.6749948024776666,-0.45165376684617414,-0.26930449720871147
wf65e4d0,FALSE,left,villain,frog,left,959,1387,villain,villian,2671,other,FALSE,1387,959,NA,TRUE,1,TRUE,villain,villain,TRUE,959,0,1,-6.880776319651686,0.12373668313323545,-6.867715734676653,0.20037667268588297,-0.07663998955264752,0.12373668313323545,-0.5461169857103308
wf65e4d0,FALSE,left,gravel,consumer,left,621.0000000001164,1387,gravel,gravel,2377,correct,TRUE,1387,621.0000000001164,NA,TRUE,1,TRUE,gravel,gravel,TRUE,621.0000000001164,0,1,-7.061583452554671,-0.9372461750786503,-6.682817463233213,1.2853664812448116,-2.222612656323462,-0.9372461750786503,-0.5461169857103308
wf65e4d0,FALSE,left,goat,electron,left,820.9999999998836,1445.9999999998836,goat,goat,2194.9999999998836,correct,TRUE,1445.9999999998836,820.9999999998836,NA,TRUE,1,TRUE,goat,goat,TRUE,820.9999999998836,0,1,-6.886808969161439,0.08833687552230775,-6.654641155910917,1.4507060814955732,-1.3623692059732655,0.08833687552230775,-0.445921054289697
wf65e4d0,FALSE,left,volunteer,baby,left,769,1476,volunteer,volunteer,3900,correct,TRUE,1476,769,NA,TRUE,1,TRUE,volunteer,volunteer,TRUE,769,0,1,-7.1618550998289265,-1.525643862794528,-6.882232387608092,0.1151924231953922,-1.6408362859899202,-1.525643862794528,-0.39497397051619515
wf65e4d0,FALSE,left,stranger,antelope,left,611.0000000001164,1358,stranger,stranger,3560,correct,TRUE,1358,611.0000000001164,NA,TRUE,1,TRUE,stranger,stranger,TRUE,611.0000000001164,0,1,-7.018560863495762,-0.684788051471941,-7.242125598247331,-1.9966740786641015,1.3118860271921604,-0.684788051471941,-0.5953658333578583
wb9d87ae,FALSE,left,chimney,society,left,2717.050000006566,3227.150000020629,chimney,chimney,7835.900000005495,correct,TRUE,3227.150000020629,397.5600000121631,489.69499999657273,TRUE,3,TRUE,chimney,chimney,TRUE,2227.355000009993,489.69499999657273,0.8197696030638415,-6.860353091106048,0.43264668821322244,-6.839502722390275,0.5268332040381886,-0.09418651582496612,0.43264668821322244,0.2934321190002629
wb9d87ae,FALSE,left,parrot,application,left,2097.299999993993,2928.4549999865703,parrot,parrot,4047.2700000100303,correct,TRUE,2928.4549999865703,388.8300000107847,510.08499998715706,TRUE,3,TRUE,parrot,parrot,TRUE,1587.215000006836,510.08499998715706,0.7567896819774863,-6.957795315929917,-0.0075250792745378435,-6.693335912175502,1.1871065436153538,-1.1946316228898917,-0.0075250792745378435,0.07959268418107693
wb9d87ae,FALSE,left,ear,enemy,left,1999.050000013085,2309.9999999976717,ear,ear,2757.8600000124425,correct,TRUE,2309.9999999976717,459.2500000144355,339.5549999841023,TRUE,3,TRUE,ear,ear,TRUE,1659.4950000289828,339.5549999841023,0.830141817372312,-6.84248927171631,0.5133421872032743,-6.710766080749039,1.1083699576795183,-0.595027770476244,0.5133421872032743,-0.3631668787297386
wb9d87ae,FALSE,left,antelope,scenery,left,4496.240000007674,4956.2150000128895,antelope,antelope,6416.615000023739,correct,TRUE,4956.2150000128895,1228.0250000185333,1678.2550000061747,TRUE,3,TRUE,antelope,antelope,TRUE,2817.9850000014994,1678.2550000061747,0.6267425671220153,-7.155668277971916,-0.9013684987725936,-6.870003300331036,0.3890541936979574,-1.290422692470551,-0.9013684987725936,1.5312910798861874
wb9d87ae,FALSE,left,goddess,seagull,left,1398.3149999985471,1648.7049999996088,goddess,goddess,3147.224999993341,correct,TRUE,1648.7049999996088,1398.3149999985471,NA,TRUE,1,TRUE,goddess,goddess,TRUE,1398.3149999985471,0,1,-6.863868269461908,0.416767717133381,-6.795718331671424,0.7246186372621091,-0.30785092012872806,0.416767717133381,-0.8365961260630219
wb9d87ae,FALSE,left,hero,refrigerator,left,1729.029999987688,2028.9749999938067,hero,hero,2758.094999997411,correct,TRUE,2028.9749999938067,1729.029999987688,NA,TRUE,1,TRUE,hero,hero,TRUE,1729.029999987688,0,1,-6.913688524506971,0.19171672143295654,-7.156231249739056,-0.9039115880568916,1.0956283094898482,0.19171672143295654,-0.5643561425742489
wb9d87ae,FALSE,left,elephant,traitor,left,1419.7550000099,1789.775000012014,elephant,elephant,2938.155000010738,correct,TRUE,1789.775000012014,1419.7550000099,NA,TRUE,1,TRUE,elephant,elephant,TRUE,1419.7550000099,0,1,-7.038176143935855,-0.37062609836002103,-6.875199757816468,0.3655804493312637,-0.7362065476912847,-0.37062609836002103,-0.7356023730067083
wb9d87ae,FALSE,left,jeans,well,left,1469.5950000023004,1739.415000018198,jeans,jeans,2318.395000009332,correct,TRUE,1739.415000018198,1469.5950000023004,NA,TRUE,1,TRUE,jeans,jeans,TRUE,1469.5950000023004,0,1,-7.030346155514103,-0.33525601265804444,-7.449694835072442,-2.229562611347669,1.8943065986896246,-0.33525601265804444,-0.7716557181746686
wb9d87ae,FALSE,left,neck,tart,left,1191.7850000027101,1499.1999999911059,neck,neck,2178.0800000124145,correct,TRUE,1499.1999999911059,1191.7850000027101,NA,TRUE,1,TRUE,neck,neck,TRUE,1191.7850000027101,0,1,-7.031218562538101,-0.33919690114264506,-6.8633607260470635,0.41906042219417666,-0.7582573233368217,-0.33919690114264506,-0.9436285996592163
wb9d87ae,FALSE,left,saxophone,lover,right,4919.545000011567,6398.829999990994,lover,lovers,7558.055000001332,correct,TRUE,6398.829999990994,2638.1249999976717,511.83500001206994,FALSE,3,TRUE,saxophone,lover,FALSE,4407.709999999497,511.83500001206994,0.8959588742432752,-6.6551446004590575,1.3596265903537093,-6.805970205681988,0.6783082670766094,0.6813183232770998,0.6783082670766094,2.564076952504821
wb9d87ae,FALSE,left,crook,cookie,left,1248.905000014929,1498.9500000083353,crook,crook,4187.480000022333,correct,TRUE,1498.9500000083353,1248.905000014929,NA,TRUE,1,TRUE,crook,crook,TRUE,1248.905000014929,0,1,-6.7905728778818615,0.7478619847243825,-6.856558058613023,0.44978983291407365,0.2980721518103088,0.7478619847243825,-0.9438075777305411
wb9d87ae,FALSE,left,captive,gravel,right,3549.2899999953806,3758.990000002086,gravel,gravel,5448.0749999929685,correct,TRUE,3758.990000002086,1839.1349999874365,1710.1550000079442,FALSE,2,FALSE,gravel,gravel,TRUE,1839.1349999874365,1710.1550000079442,0.5181698311464631,-6.833194411373346,0.5553294787815389,-7.282241845326399,-1.4731340856150488,2.0284635643965876,-1.4731340856150488,0.6741829350410501
wb9d87ae,FALSE,left,tiger,rebel,left,1598.8699999870732,1848.904999991646,tiger,tiger,2497.929999983171,correct,TRUE,1848.904999991646,1598.8699999870732,NA,TRUE,1,TRUE,tiger,tiger,TRUE,1598.8699999870732,0,1,-6.768743875535461,0.8464692421292445,-7.147709954293762,-0.8654186894780644,1.711887931607309,0.8464692421292445,-0.6932704766741241
wb9d87ae,FALSE,left,donor,tractor,right,3739.4599999825004,4089.080000005197,tractor,tractor,5278.044999984559,correct,TRUE,4089.080000005197,1069.6049999969546,2669.854999985546,FALSE,2,FALSE,tractor,tractor,TRUE,1069.6049999969546,2669.854999985546,0.2860319404411225,-7.204902452223041,-1.1237720157293358,-7.1342632130886905,-0.8046762766905332,-0.3190957390388026,-0.8046762766905332,0.9104984375840511
wb9d87ae,FALSE,left,winner,finger,left,1419.0750000125263,1689.089999999851,winner,winner,2587.9300000087824,correct,TRUE,1689.089999999851,1419.0750000125263,NA,TRUE,1,TRUE,winner,winner,TRUE,1419.0750000125263,0,1,-6.953630891840612,0.01128670294073335,-6.924343004433401,0.14358767604881714,-0.13230097310808378,0.01128670294073335,-0.8076840064284786
wb9d87ae,FALSE,left,fellow,pitchfork,left,1179.4949999894015,1409.270000003744,fellow,fellow,2508.369999995921,correct,TRUE,1409.270000003744,1179.4949999894015,NA,TRUE,1,TRUE,fellow,fellow,TRUE,1179.4949999894015,0,1,-6.7520175765899335,0.9220262666500755,-7.160388613559869,-0.9226914772107421,1.8447177438608175,0.9220262666500755,-1.0080105959041958
wb9d87ae,FALSE,left,volunteer,bed,right,4008.9549999975134,4449.169999978039,bed,bed,5028.334999980871,correct,TRUE,4449.169999978039,1758.8399999949615,689.1750000067987,FALSE,4,FALSE,bed,bed,TRUE,2160.2449999772944,1848.710000020219,0.5388548886127768,-6.908384351676529,0.21567704391180426,-7.6900761599916665,-3.315427315812279,3.5311043597240834,-3.315427315812279,1.1682913101445336
wb9d87ae,FALSE,left,horse,suburb,right,2938.320000015665,3278.939999989234,suburb,subrub,4267.404999991413,correct,TRUE,3278.939999989234,1159.3299999949522,1778.9900000207126,FALSE,2,FALSE,suburb,suburb,TRUE,1159.3299999949522,1778.9900000207126,0.3945553921930803,-6.87384279520433,0.3717102009094855,-6.753587689392643,0.9149336604542192,-0.5432234595447337,0.9149336604542192,0.3305092187887072
wb9d87ae,FALSE,left,department,cactus,left,2679.115000006277,2979.1750000149477,department,department,4308.149999997113,correct,TRUE,2979.1750000149477,1109.4000000157394,540.2349999931175,TRUE,3,TRUE,department,department,TRUE,2138.8800000131596,540.2349999931175,0.7983531875295193,-7.0113725860980525,-0.24954748536907423,-7.296120129653552,-1.5358258904565598,1.2862784050874856,-0.24954748536907423,0.11590375781424996
w406409a,FALSE,left,antelope,roost,left,2950.749999843538,3749.3099998682737,antelope,follower,5611.0449999105185,intrusion,FALSE,3749.3099998682737,2950.749999843538,NA,TRUE,1,TRUE,antelope,antelope,TRUE,2950.749999843538,0,1,-6.954607728214,-0.0324185997579497,-6.6380438796411365,1.569559479328287,-1.6019780790862368,-0.0324185997579497,0.48144677462029506
w406409a,FALSE,left,ear,follower,left,1951.060000108555,2830.2850001491606,ear,ear,3510.3349999990314,correct,TRUE,2830.2850001491606,1951.060000108555,NA,TRUE,1,TRUE,ear,ear,TRUE,1951.060000108555,0,1,-6.867727435894194,0.40724096474503524,-7.2853449132530015,-1.7061211490533588,2.1133621137983942,0.40724096474503524,-0.24005793180918011
w406409a,FALSE,left,application,octopus,left,3041.105000069365,3663.3800000417978,application,application,5899.964999873191,correct,TRUE,3663.3800000417978,3041.105000069365,NA,TRUE,1,TRUE,application,application,TRUE,3041.105000069365,0,1,-6.819825265514433,0.649650915328409,-6.826988221558234,0.6134026241373643,0.03624829119104467,0.649650915328409,0.41398517203360213
w406409a,FALSE,left,editorial,magazine,left,1628.7000000011176,2413.3900001179427,editorial,editoral,6156.05999995023,correct,TRUE,2413.3900001179427,1628.7000000011176,NA,TRUE,1,TRUE,editorial,editorial,TRUE,1628.7000000011176,0,1,-7.133852174427269,-0.9394889267271261,-6.978474907574572,-0.15319896781837583,-0.7862899589087503,-0.9394889267271261,-0.5673522977963651
w406409a,FALSE,left,community,strawberry,left,1438.8050001580268,1933.320000069216,community,community,3712.9750000312924,correct,TRUE,1933.320000069216,1438.8050001580268,NA,TRUE,1,TRUE,community,community,TRUE,1438.8050001580268,0,1,-6.801542096188306,0.742173282012793,-6.885815377592525,0.3157065516174825,0.42646673039531047,0.742173282012793,-0.9442438563030636
w406409a,FALSE,right,suburb,pig,right,1578.29499989748,2485.1500000804663,suburb,suburb,4616.780000040308,correct,TRUE,2485.1500000804663,1578.29499989748,NA,TRUE,1,TRUE,suburb,suburb,TRUE,1578.29499989748,0,1,-7.117606218436808,-0.8572759213955059,-6.861414469954134,0.43918786296347184,-1.2964637843589777,-0.8572759213955059,-0.511015225657779
w406409a,FALSE,left,electron,hamburger,left,2800.3799999132752,3136.004999978468,electron,electron,5532.935000024736,correct,TRUE,3136.004999978468,2800.3799999132752,NA,TRUE,1,TRUE,electron,electron,TRUE,2800.3799999132752,0,1,-7.07133229666563,-0.6231057574776392,-6.820333346143663,0.6470797625132555,-1.2701855199908947,-0.6231057574776392,-4.4418799327129145e-5
w406409a,FALSE,left,sand,rebel,right,6252.699999837205,6984.26999989897,rebel,rebel,7832.749999826774,correct,TRUE,6984.26999989897,3804.0000000037253,2448.6999998334795,FALSE,2,FALSE,rebel,rebel,TRUE,3804.0000000037253,2448.6999998334795,0.6083771810742186,-7.313200993933578,-1.8470874369624792,-6.957400064174142,-0.04654927518964487,-1.8005381617728344,-0.04654927518964487,3.0211370614423165
w406409a,FALSE,left,patient,barracuda,right,3715.644999872893,4580.464999889955,barracuda,burracuda,8207.154999952763,correct,TRUE,4580.464999889955,1092.6800000015646,2622.9649998713285,FALSE,2,FALSE,barracuda,barracuda,TRUE,1092.6800000015646,2622.9649998713285,0.2940754566270307,-7.081410331683867,-0.6741058677311113,-6.941283120308675,0.03501086154339906,-0.7091167292745103,0.03501086154339906,1.1339668306267343
w406409a,FALSE,right,villain,shoelace,right,1811.6699999663979,2275.874999817461,villain,villian,5284.400000004098,other,FALSE,2275.874999817461,1811.6699999663979,NA,TRUE,1,TRUE,villain,villain,TRUE,1811.6699999663979,0,1,-6.670382396926564,1.405909725779497,-6.8084393955410025,0.7072693521492645,0.6986403736302326,1.405909725779497,-0.6753120594478684
w406409a,FALSE,right,elbow,department,right,2391.310000093654,3429.8000000417233,elbow,elbow,6517.185000004247,correct,TRUE,3429.8000000417233,2391.310000093654,NA,TRUE,1,TRUE,elbow,elbow,TRUE,2391.310000093654,0,1,-7.3855572819144495,-2.2132479690382914,-6.968550597222259,-0.10297678450171273,-2.1102711845365785,-2.2132479690382914,0.23060706003517
w406409a,FALSE,right,atom,penguin,right,2314.7050000261515,2812.459999928251,atom,atom,5451.194999972358,correct,TRUE,2812.459999928251,2314.7050000261515,NA,TRUE,1,TRUE,atom,atom,TRUE,2314.7050000261515,0,1,-6.731749628490614,1.0953595470935384,-6.87053141789718,0.39305135426618265,0.7023081928273558,1.0953595470935384,-0.25405191625511303
w406409a,FALSE,right,baby,grizzly,right,2028.1400000676513,2608.1149999517947,baby,baby,3390.5549999326468,correct,TRUE,2608.1149999517947,2028.1400000676513,NA,TRUE,1,TRUE,baby,baby,TRUE,2028.1400000676513,0,1,-7.106653276739263,-0.801848327309578,-7.116178708289672,-0.8500519759775621,0.0482036486679841,-0.801848327309578,-0.4144783238755867
w406409a,FALSE,right,critic,flower,right,1718.7350001186132,1932.8950000926852,critic,critic,3243.0850001983345,correct,TRUE,1932.8950000926852,1718.7350001186132,NA,TRUE,1,TRUE,critic,critic,TRUE,1718.7350001186132,0,1,-6.783937222093695,0.8312631212720211,-7.241627956850386,-1.484890562689549,2.31615368396157,0.8312631212720211,-0.9445775136936602
w406409a,FALSE,right,empire,frog,right,1734.2650000937283,2055.129999993369,empire,empire,3094.740000087768,correct,TRUE,2055.129999993369,1734.2650000937283,NA,TRUE,1,TRUE,empire,empire,TRUE,1734.2650000937283,0,1,-6.796115331778765,0.7696355385643301,-7.0751161366630715,-0.6422539601482803,1.4118894987126103,0.7696355385643301,-0.8486137175556827
w406409a,FALSE,right,saxophone,cue,right,2195.4850000329316,2576.820000074804,saxophone,saxaphone,6609.554999973625,correct,TRUE,2576.820000074804,2195.4850000329316,NA,TRUE,1,TRUE,saxophone,saxophone,TRUE,2195.4850000329316,0,1,-6.731642224175055,1.0959030689135438,-6.6305706950269405,1.6073776887886477,-0.5114746198751039,1.0959030689135438,-0.4390472852268665
w406409a,FALSE,right,tiger,rouge,right,1725.825000088662,2261.5149999037385,tiger,tiger,2905.5949999019504,correct,TRUE,2261.5149999037385,1725.825000088662,NA,TRUE,1,TRUE,tiger,tiger,TRUE,1725.825000088662,0,1,-6.680248562972822,1.355981782958532,-6.739372785103198,1.0567824011501352,0.29919938180839667,1.355981782958532,-0.6865857544237876
w406409a,FALSE,right,cauliflower,vagrant,left,4681.344999931753,5155.299999983981,vagrant,vagrant,13778.799999970943,correct,TRUE,5155.299999983981,2633.960000006482,2047.3849999252707,FALSE,2,FALSE,vagrant,vagrant,TRUE,2633.960000006482,2047.3849999252707,0.5626502639828684,-7.0159901182549875,-0.3430454882383922,-6.8310360123185685,0.5929186930251512,-0.9359641812635434,0.5929186930251512,1.5852561406182895
w406409a,FALSE,left,chimney,ozone,left,2394.1450000274926,2701.68499997817,chimney,chimney,6079.110000049695,correct,TRUE,2701.68499997817,2394.1450000274926,NA,TRUE,1,TRUE,chimney,chimney,TRUE,2394.1450000274926,0,1,-7.2294678719811865,-1.4233541949453912,-6.893716835475867,0.27572105618267273,-1.6990752511280638,-1.4233541949453912,-0.3410187385321308
wbe97c02,FALSE,left,tiger,personnel,NA,NA,NA,NA,NA,NA,timeout,FALSE,NA,3520,11637,NA,2,FALSE,personnel,NA,NA,3520,11637,0.23223593059312528,-7.67560389275798,-0.04040262498381765,-7.471244706518275,0.5796557408536313,-0.6200583658374489,NA,NA
wbe97c02,FALSE,left,carrot,permit,left,4353,4597,carrot,carrots,11795,correct,TRUE,4597,1741,2612,TRUE,2,FALSE,permit,carrot,FALSE,1741,2612,0.39995405467493683,-7.329492096171666,1.0097557698369826,-8.158698274723047,-1.5061880322282766,2.515943802065259,1.0097557698369826,-0.5516617062829243
wbe97c02,FALSE,left,daisy,major,left,12401,13075,daisy,ffd,14581,other,FALSE,13075,1132,1835,TRUE,6,FALSE,major,daisy,FALSE,2229,10172,0.17974356906701072,-7.483267847893556,0.5431756122596341,-7.759004903713776,-0.29345459447925337,0.8366302067388874,0.5431756122596341,2.6981562046832543
wbe97c02,FALSE,NA,NA,NA,right,NA,NA,barracuda,jjffff,NA,other,FALSE,NA,NA,NA,NA,0,FALSE,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
wbe97c02,FALSE,left,tomato,grizzly,left,4666,7124,tomato,tomatoes,8585,correct,TRUE,7124,1302,3364,TRUE,2,FALSE,grizzly,tomato,FALSE,1302,3364,0.2790398628375482,-7.538048142932623,0.37696345978915324,-7.796969003535612,-0.40864372851899217,0.7856071883081455,0.37696345978915324,0.4169971591348079
wbe97c02,FALSE,left,jeans,electron,left,4854,6443,jeans,jeans,7429,correct,TRUE,6443,1334,3520,TRUE,2,FALSE,electron,jeans,FALSE,1334,3520,0.27482488669138855,-7.29887632051314,1.1026489163256588,-8.118889165599867,-1.385400845693827,2.488049762019486,1.1026489163256588,0.15595375298147365
wbe97c02,FALSE,left,dandelion,traitor,right,3934,4972,traitor,rebel,6036,intrusion,FALSE,4972,1161,2773,FALSE,2,FALSE,traitor,traitor,TRUE,1161,2773,0.2951194712760549,-7.576191932962059,0.2612291169994094,-8.287207137599237,-1.8961044190413188,2.157333536040728,-1.8961044190413188,-0.4079153372557579
wbe97c02,FALSE,left,department,frog,NA,NA,NA,NA,NA,NA,timeout,FALSE,NA,887,14267,NA,2,FALSE,frog,NA,NA,887,14267,0.05853240068628745,-7.728997660273588,-0.20240783180040417,-8.074283975223096,-1.2500615836728504,1.0476537518724462,NA,NA
wbe97c02,FALSE,right,keeper,strawberry,right,8006,9106,keeper,keeper,10598,correct,TRUE,9106,8006,NA,TRUE,1,TRUE,keeper,keeper,TRUE,8006,0,1,-8.163903267782487,-1.521980811354173,-7.064393739516146,1.8141064664638935,-3.3360872778180664,-1.521980811354173,1.176744634899725
wbe97c02,FALSE,left,walrus,tread,NA,NA,NA,NA,NA,NA,timeout,FALSE,NA,1311,13838,NA,2,FALSE,tread,NA,NA,1311,13838,0.08654036570070632,-7.6716555738878265,-0.028422795784649527,-7.858805161568523,-0.596264494705543,0.5678416989208934,NA,NA
wbe97c02,FALSE,left,sand,rebel,right,3310,4154,rebel,rebel,5053,correct,TRUE,4154,1316,1994,FALSE,2,FALSE,rebel,rebel,TRUE,1316,1994,0.397583081570997,-8.393157798450162,-2.2175756229321175,-8.013184590605029,-1.0646763055404789,-1.1528993173916386,-1.0646763055404789,-0.7214740835603503
wbe97c02,FALSE,left,apple,ghost,right,4298,6162,ghost,ghost,7827,correct,TRUE,6162,1547,2751,FALSE,2,FALSE,ghost,ghost,TRUE,1547,2751,0.35993485342019543,-7.9354014862606315,-0.8286699607462746,-7.302493367956065,1.0916742174736795,-1.9203441782199542,1.0916742174736795,0.048239807123783604
wbe97c02,FALSE,right,atom,quill,right,3891,6142,atom,atom,7845,correct,TRUE,6142,1966,1925,TRUE,2,FALSE,quill,atom,FALSE,1966,1925,0.5052685684913903,-7.1033369494682645,1.6959465561232259,-7.692702333636619,-0.09228202176875848,1.7882285778919844,1.6959465561232259,0.040573334109001394
wbe97c02,FALSE,left,empire,neck,right,2758,3485,neck,neck,4660,correct,TRUE,3485,734,2024,FALSE,2,FALSE,neck,neck,TRUE,734,2024,0.2661348803480783,-7.691360502110585,-0.08821069089995012,-7.36622348566016,0.8983068755628622,-0.9865175664628123,0.8983068755628622,-0.9779176059048152
wbe97c02,FALSE,left,donor,bed,NA,NA,NA,NA,NA,NA,timeout,FALSE,NA,1539,13647,NA,2,FALSE,bed,NA,NA,1539,13647,0.10134334255235085,-7.517814899665792,0.43835434701311693,-7.830054406397364,-0.5090301178417062,0.9473844648548231,NA,NA
wbe97c02,FALSE,left,tulip,well,NA,NA,NA,NA,NA,NA,timeout,FALSE,NA,957,14225,NA,2,FALSE,well,NA,NA,957,14225,0.06303517323145831,-7.945124235590509,-0.8581703329676607,-7.388797221849482,0.8298145595092106,-1.6879848924768712,NA,NA
wbe97c02,FALSE,left,winner,eagle,left,3208,4281,winner,winner,5943,correct,TRUE,4281,3208,NA,TRUE,1,TRUE,winner,winner,TRUE,3208,0,1,-7.454593613072199,0.6301778141773636,-7.46543289807999,0.5972896946245019,0.03288811955286175,0.6301778141773636,-0.6727919799164832
wbe97c02,FALSE,left,elbow,stable,left,3648,4311,elbow,elbow,5570,correct,TRUE,4311,3648,NA,TRUE,1,TRUE,elbow,elbow,TRUE,3648,0,1,-7.19239723482837,1.4257234454448051,-7.393070784503717,0.8168478887935592,0.6088755566512459,1.4257234454448051,-0.6612922703943099
wbe97c02,FALSE,left,bug,scapegoat,right,3932,4618,scapegoat,scapegoat,6521,correct,TRUE,4618,1230,2702,FALSE,2,FALSE,scapegoat,scapegoat,TRUE,1230,2702,0.3128179043743642,-7.550000083722466,0.34069936512769067,-7.213302613839029,1.3622931911700726,-1.021593826042382,1.3622931911700726,-0.543611909617403
waa37ec8,FALSE,left,editorial,banana,right,4798.194999999367,5671.47999999905,banana,banana,7000.759999998962,correct,TRUE,5671.47999999905,1823.9999999987194,2974.1950000006473,FALSE,2,FALSE,banana,banana,TRUE,1823.9999999987194,2974.1950000006473,0.38014294958811806,-7.14144155490828,-0.9051742403320968,-6.797607399518188,0.9832028702823516,-1.8883771106144485,0.9832028702823516,2.110148027843716
waa37ec8,FALSE,left,ear,traitor,left,2594.130000001285,3442.2550000000047,ear,ear,4042.455000000773,correct,TRUE,3442.2550000000047,2594.130000001285,NA,TRUE,1,TRUE,ear,ear,TRUE,2594.130000001285,0,1,-6.6728324229651825,1.6684815315393389,-6.9004527004612655,0.41836453415247005,1.2501169973868689,1.6684815315393389,-0.18174416648034883
