wid,practice,presentation_times,first_seen,first_word,second_word,response_type,choice,choice_rt,typing_rt,word,response,response_rt
w4b148d0,False,"[468.40000000596046, 2677.0999999940395]",left,reef,oregano,correct,right,3145.5,3449.300000011921,oregano,oregano,5246.4000000059605
w4b148d0,False,"[510.69999998807907, 918.6999999880791, 2688.100000023842]",left,beer,plate,correct,left,4117.5,4960.5,beer,beer,5369.299999982119
w4b148d0,False,"[416.2999999821186, 1388.0999999940395]",left,shepherd,prisoner,correct,right,1804.3999999761581,2069.2999999821186,prisoner,prisoner,3632.0999999940395
w4b148d0,False,"[514.3000000119209, 436.90000000596046, 1749.8999999761581]",left,atom,boss,correct,left,2701.0999999940395,3006.0999999940395,atom,atom,4909.5999999940395
w4b148d0,False,"[429.2000000178814, 446.7999999821186, 1323.800000011921]",left,note,people,correct,left,2199.800000011921,2351.2000000178814,note,note,3689.7000000178814
w4b148d0,False,"[530.3000000119209, 3346.0999999940395, 8570.59999999404]",left,tapioca,kidney,empty,left,12447.0,12653.600000023842,tapioca,,12653.600000023842
w4b148d0,False,"[404.30000001192093, 589.5, 1623.800000011921]",left,airport,brook,other,left,2617.600000023842,2830.7000000178814,airport,airplane,4259.700000017881
wb921a2b,True,"[2085.3000000044703, 5242.19999999553, 5164.80000000447, 5090.89999999851, 390.5]",left,jeep,court,correct,left,17973.70000000298,18957.80000000447,jeep,jeep,21058.70000000298
wb921a2b,False,"[569.1000000014901, 2502.2000000029802]",left,pendulum,waitress,correct,right,3071.3000000044703,3422.89999999851,waitress,waitress,4899.20000000298
wb921a2b,False,[1912.1000000014901],left,cane,robe,correct,left,1912.1000000014901,2859.60000000149,cane,cane,3739.60000000149
wb921a2b,False,[1575.0],left,ruler,dollar,correct,left,1575.0,2061.2999999970198,ruler,ruler,2887.2999999970198
wb921a2b,False,"[1048.7000000029802, 656.3999999985099, 750.2999999970198]",left,cottage,bassinet,correct,left,2455.39999999851,3089.60000000149,cottage,cottage,4611.89999999851
wb921a2b,False,[1114.6000000014901],left,tag,mailbox,correct,left,1114.6000000014901,1706.3999999985099,tag,tag,2365.0
wb921a2b,False,[939.8999999985099],left,shower,mask,correct,left,939.8999999985099,1794.1999999955297,shower,shower,2743.39999999851
wb921a2b,False,[],,,,empty,left,,,maple,,
wb921a2b,False,[1490.3000000044703],left,shelter,lollipop,correct,left,1490.3000000044703,1743.5,shelter,shelter,2993.3000000044703
wb921a2b,False,[1280.5],left,window,toast,correct,left,1280.5,1639.0,window,window,2594.10000000149
wb921a2b,False,[890.8000000044703],left,vent,sidewalk,correct,left,890.8000000044703,1468.8000000044703,vent,vent,2229.9000000059605
wb921a2b,False,[1015.0],left,widow,clerk,correct,left,1015.0,1378.0,widow,widow,2312.60000000149
wb921a2b,False,[1203.2000000029802],left,fudge,column,correct,left,1203.2000000029802,1716.8999999985099,fudge,fudge,3768.5
wb921a2b,False,[1264.7999999970198],left,diamond,publisher,correct,left,1264.7999999970198,1940.1000000014901,diamond,diamond,3851.10000000149
wb921a2b,False,"[759.1000000014901, 673.0999999940395, 685.0]",left,cue,marrow,correct,left,2117.1999999955297,2621.2999999970198,cue,cue,3150.0
wb921a2b,False,"[634.3999999985099, 2028.0]",left,gymnast,shampoo,correct,right,2662.39999999851,3131.2000000029802,shampoo,shampoo,4526.60000000149
wb921a2b,False,"[756.2999999970198, 612.3000000044703, 890.6000000014901]",left,zipper,sibling,correct,left,2259.2000000029802,3412.7000000029802,zipper,zipper,4553.79999999702
wb921a2b,False,"[1132.3999999985099, 1332.3000000044703]",left,nickel,thumb,correct,right,2464.7000000029802,2947.0,thumb,thumn,3935.7000000029802
wb921a2b,False,"[587.8999999985099, 2613.5]",left,gazelle,claw,correct,right,3201.39999999851,3560.39999999851,claw,claw,4469.29999999702
wb921a2b,False,"[489.5, 406.8999999985099, 900.8999999985099]",left,ham,globe,correct,left,1797.2999999970198,2172.5,ham,ham,2896.7000000029802
wc4371cb,True,"[1309.5, 2950.2000000178814]",left,cross,nun,empty,right,4259.700000017881,6544.5,nun,,6544.5999999940395
wc4371cb,False,"[984.3000000119209, 910.5, 1169.199999988079, 2005.2000000178814, 2032.5, 3323.0]",left,passenger,poet,intrusion,left,10424.700000017881,11009.100000023842,passenger,deer,11783.0
wc4371cb,False,[2500.7000000178814],left,cricket,crayon,correct,left,2500.7000000178814,3894.600000023842,cricket,cricket,4731.4000000059605
wc4371cb,False,"[1110.0, 3396.0999999940395]",left,cashier,reptile,intrusion,left,4506.0999999940395,6206.4000000059605,cashier,mess,6717.199999988079
wc4371cb,False,"[707.5, 2014.0]",left,bible,jeep,correct,right,2721.5,3430.5999999940395,jeep,jeep,3998.9000000059605
wc4371cb,False,"[746.9000000059605, 2760.7999999821186]",left,rouge,yacht,other,right,3507.699999988079,5719.199999988079,yacht,cheese,6473.4000000059605
wc4371cb,False,"[754.7999999821186, 478.10000002384186, 1130.2999999821186]",left,pupil,organ,correct,left,2363.199999988079,3084.2999999821186,pupil,pupil,4975.5999999940395
wc4371cb,False,"[814.8000000119209, 282.90000000596046, 1175.0999999940395]",left,doctor,teapot,correct,left,2272.800000011921,2900.0,doctor,doctor,3616.5
wc4371cb,False,"[511.7000000178814, 527.0, 516.6999999880791]",left,film,sandwich,correct,left,1555.4000000059605,2340.5999999940395,film,film,2826.300000011921
wc4371cb,False,"[558.0999999940395, 2403.5999999940395]",left,museum,forest,correct,right,2961.699999988079,3428.699999988079,forest,forest,4273.4000000059605
wc4371cb,False,"[636.8999999761581, 2684.800000011921]",left,stew,pike,intrusion,right,3321.699999988079,3768.7999999821186,pike,suspect,4801.199999988079
wc4371cb,False,"[445.5, 484.7000000178814, 1353.699999988079, 1046.9000000059605]",left,meat,ghost,correct,right,3330.800000011921,4445.300000011921,ghost,ghost,5171.0
wc4371cb,False,"[912.2999999821186, 745.8000000119209, 1798.300000011921]",left,antler,steam,intrusion,left,3456.4000000059605,6469.4000000059605,antler,deer,7062.5999999940395
wc4371cb,False,"[728.1000000238419, 2102.399999976158]",left,volunteer,balcony,correct,right,2830.5,4073.4000000059605,balcony,balcony,6500.700000017881
wc4371cb,False,"[617.1999999880791, 1794.0999999940395, 1144.5]",left,rib,printer,intrusion,left,3555.7999999821186,5528.899999976158,rib,moss,5965.299999982119
wc4371cb,False,"[587.5, 1986.4000000059605]",left,spy,lash,intrusion,right,2573.9000000059605,3912.2000000178814,lash,mess,4524.300000011921
wc4371cb,False,"[646.0999999940395, 331.90000000596046, 1893.9000000059605]",left,suspect,fox,correct,left,2871.9000000059605,3341.5999999940395,suspect,suspect,4219.0999999940395
wc4371cb,False,"[688.7999999821186, 1800.9000000059605]",left,police,atlas,correct,right,2489.699999988079,2793.399999976158,atlas,atlas,3586.699999988079
wc4371cb,False,"[1848.699999988079, 537.3000000119209, 1002.9000000059605, 623.0]",left,yolk,package,correct,right,4011.9000000059605,4539.0,package,package,5343.699999988079
wc4371cb,False,"[582.2000000178814, 892, 1993]",left,oar,cane,intrusion,left,3467.2000000178814,4894.700000017881,oar,pupil,5734.300000011921
wea369f1,True,"[3069.4000005722046, 2964.699999809265, 1134.8999996185303, 686.4000005722046, 459.29999923706055, 1344.9000005722046, 1000.8999996185303]",left,mars,movie,correct,left,10660.5,11870.199999809265,mars,mars,12881.0
wea369f1,False,[2006.0],left,mother,thumb,correct,left,2006.0,2611.4000005722046,mother,mother,3448.1000003814697
wea369f1,False,"[735.1999998092651, 846.5999994277954, 1725.8000001907349]",left,walrus,joint,correct,left,3307.5999994277954,4623.299999237061,walrus,walrus,5768.89999961853
wea369f1,False,"[765.3000001907349, 569.8000001907349, 1902.8999996185303]",left,bandit,farmer,correct,left,3238.0,3585.300000190735,bandit,bandit,4945.400000572205
wea369f1,False,"[571.3999996185303, 2114.2000007629395]",left,microphone,viola,correct,right,2685.6000003814697,3388.300000190735,viola,viola,5404.60000038147
wea369f1,False,"[819.3999996185303, 595.5, 998.0]",left,blouse,wallet,correct,left,2412.8999996185303,3241.6000003814697,blouse,blouse,4718.89999961853
wea369f1,False,"[893.3000001907349, 1618.8999996185303]",left,queen,essay,correct,right,2512.199999809265,2946.0999994277954,essay,essay,4350.5
wea369f1,False,"[712.1999998092651, 1641.0]",left,plaid,judge,correct,right,2353.199999809265,3185.800000190735,judge,judge,4124.300000190735
wea369f1,False,"[636.0999994277954, 1549.9000005722046]",left,truck,ground,correct,right,2186.0,2832.699999809265,ground,ground,4099.0
wea369f1,False,"[658.0999994277954, 1361.4000005722046, 1460.6999998092651]",left,wand,item,correct,left,3480.199999809265,3780.3999996185303,wand,wand,4489.89999961853
wea369f1,False,"[573.3000001907349, 1072.0999994277954, 769.8000001907349]",left,fountain,stocking,correct,left,2415.199999809265,2703.3999996185303,fountain,fountain,4316.0
wea369f1,False,"[706.5, 1564.6999998092651]",left,bedroom,banner,correct,right,2271.199999809265,2684.6000003814697,banner,banner,3527.1000003814697
wea369f1,False,"[1080.2999992370605, 1439.0]",left,priest,pail,correct,right,2519.2999992370605,3243.0,pail,pail,4069.0
wea369f1,False,"[1148.3999996185303, 2224.800000190735]",left,home,predator,correct,right,3373.199999809265,4063.5,predator,predator,6085.89999961853
wea369f1,False,"[915.3999996185303, 1622.1000003814697]",left,spatula,dinosaur,correct,right,2537.5,3142.0,dinosaur,dinosaur,4988.89999961853
wea369f1,False,"[841.8000001907349, 1784.3000001907349]",left,airplane,criminal,correct,right,2626.1000003814697,2915.9000005722046,criminal,criminal,4594.10000038147
wea369f1,False,"[789.1999998092651, 1421.5, 1344.6000003814697]",left,sneaker,egg,correct,left,3555.300000190735,3766.6000003814697,sneaker,sneaker,5003.300000190735
wea369f1,False,"[641.3000001907349, 728.5, 828.0]",left,aunt,typist,correct,left,2197.800000190735,2491.0,aunt,aunt,3016.9000005722046
wea369f1,False,"[561.6000003814697, 879.5999994277954, 733.3000001907349]",left,team,toenail,correct,left,2174.5,2505.699999809265,team,team,3375.1000003814697
wea369f1,False,"[1276.3999996185303, 606.4000005722046, 823.8999996185303]",right,money,vein,correct,right,2706.699999809265,3009.199999809265,money,money,3994.3999996185303
wf78c893,True,"[915, 1218, 429.0000000001164, 418.0, 521.9999999998836, 2916, 2909, 1116, 4628]",left,kettle,medal,timeout,left,15071.0,17534.0,,,
wf78c893,False,"[1630, 6087.000000000116]",left,stove,eagle,correct,right,7717.000000000116,9007.0,eagle,eagle,10033.0
wf78c893,False,"[1011, 2805.0000000001164]",left,gown,fellow,correct,right,3816.0000000001164,4226.0,fellow,fellow,5402.0
wf78c893,False,"[818, 2938]",left,capital,palace,correct,right,3756.0,4317.0,palace,palace,5270.0
wf78c893,False,"[690, 1965]",left,pit,almond,correct,right,2655.0,3156.0,almond,almond,4998.0
wf78c893,False,"[720, 628, 2459]",left,oregano,thesaurus,correct,left,3807.0,4486.0,oregano,oregano,5909.0
wf78c893,False,"[731.0000000002328, 2787.999999999767]",right,electron,uncle,correct,left,3519.0,4397.000000000233,uncle,uncle,5316.000000000116
wf78c893,False,"[740.9999999998836, 781.0000000002328, 1706.9999999998836]",right,microphone,pike,other,right,3229.0,4394.999999999884,microphone,fair,4939.0
wf78c893,False,"[816.0, 537.0, 2169.0000000001164]",right,meat,gravel,correct,right,3522.0000000001164,3990.0,meat,meat,4916.000000000116
wf78c893,False,"[598.9999999998836, 2878.9999999998836]",right,tag,braces,correct,left,3477.999999999767,3990.9999999998836,braces,braces,4947.999999999884
wf78c893,False,"[599, 1019, 2878.000000000233]",right,pigeon,bruise,intrusion,right,4496.000000000233,5044.000000000233,pigeon,parrot,6307.0
wf78c893,False,"[577, 569, 1703]",right,heel,carriage,correct,right,2849.0,3356.0,heel,heel,4104.0
wf78c893,False,"[687, 493, 720, 2595]",right,broom,truck,correct,left,4495.0,5001.0,truck,truck,5975.0
wf78c893,False,"[703, 412, 1749]",right,bottle,spatula,correct,right,2864.0,3112.0,bottle,bottle,4985.0
wf78c893,False,"[535, 2702]",right,antelope,glacier,intrusion,left,3237.0,3871.0,glacier,city,4665.0
wf78c893,False,"[790, 261, 1782]",right,patio,macaroni,correct,right,2833.0,3391.000000000233,patio,patio,4556.0
wf78c893,False,"[640, 2054]",right,comedian,badge,intrusion,left,2694.0,3198.0,badge,basket,4334.000000000233
wf78c893,False,"[483, 665, 1899]",right,cushion,parrot,correct,right,3047.0,3620.0,cushion,cushion,5068.0
wf78c893,False,"[856, 998, 1791]",right,basket,corn,correct,right,3645.0,4176.0,basket,basket,5264.0
wf78c893,False,"[623.0, 954.0, 4333.0]",right,clown,iceberg,intrusion,right,5910.0,6426.0,clown,glacier,8963.0
w4b4129c,True,[],,,,timeout,left,,,,,
w4b4129c,False,"[818.1999999955297, 532.5, 817.2000000029802, 1961.3999999985099, 798.7000000029802, 361.29999999701977, 238.0, 1594.7000000029802, 1516.6999999955297, 832.6000000014901, 258.3999999985099, 313.6000000014901, 238.89999999850988, 265.6000000014901, 143.70000000298023, 176.10000000149012, 499.79999999701977, 128.20000000298023, 217.5, 168.69999999552965, 147.20000000298023, 422.0, 1499.8999999985099, 1062.5]",left,vet,siding,timeout,,,,,,
w4b4129c,False,"[830.6000000014901, 722.0, 1840.8999999985099, 358.90000000596046, 141.19999999552965, 153.39999999850988, 610.0, 402.30000000447035]",left,traitor,claw,correct,left,5059.30000000447,7134.60000000149,traitor,traitor,8290.90000000596
w4b4129c,False,[1877.0],left,grease,washcloth,correct,left,1877.0,2747.0,grease,grease,3682.0
w4b4129c,False,"[852.0, 2124.4000000059605]",right,piano,palm,correct,left,2976.4000000059605,5509.80000000447,palm,palm,6167.5
w4b4129c,False,"[557.1000000014901, 1489.1999999955297]",right,rust,icing,correct,left,2046.2999999970198,2846.0,icing,icing,3447.60000000149
w4b4129c,False,"[505.70000000298023, 1335.0]",left,stable,pin,correct,right,1840.7000000029802,3306.7000000029802,pin,pin,4330.79999999702
w4b4129c,False,"[373.8999999985099, 1145.8000000044703, 1035.7999999970198]",left,surgeon,labyrinth,correct,left,2555.5,3099.3000000044703,surgeon,surgeon,4658.0
w4b4129c,False,"[457.29999999701977, 1693.1000000014901]",left,fin,dessert,correct,right,2150.39999999851,2508.1999999955297,dessert,dessert,3518.1999999955297
w4b4129c,False,"[430.80000000447035, 294.79999999701977, 495.30000000447035]",left,cactus,orchestra,correct,left,1220.9000000059605,1932.2000000029802,cactus,cactus,2729.3000000044703
w4b4129c,False,"[402.30000000447035, 233.19999999552965, 322.8999999985099]",left,hip,yarn,correct,left,958.3999999985099,1611.1000000014901,hip,hip,2033.0
w4b4129c,False,[796.2999999970198],left,spoon,fossil,correct,left,796.2999999970198,1365.3999999985099,spoon,spoon,2901.5999999940395
w4b4129c,False,[732.8999999985099],left,belt,tractor,correct,left,732.8999999985099,1359.1000000014901,belt,belt,1826.0
w4b4129c,False,"[615.7000000029802, 1369.3999999985099]",left,stereo,jar,correct,right,1985.1000000014901,3783.5,jar,jar,4120.39999999851
w4b4129c,False,"[510.70000000298023, 1090.1999999955297]",left,shore,stage,correct,right,1600.8999999985099,2193.5,stage,stage,2780.2000000029802
w4b4129c,False,"[417.5, 783.8999999985099, 828.3999999985099]",left,stake,escalator,correct,left,2029.7999999970198,2486.2000000029802,stake,stake,3072.7000000029802
w4b4129c,False,"[402.09999999403954, 463.20000000298023, 298.70000000298023]",left,nitrogen,snorkel,correct,left,1164.0,1795.6999999955297,nitrogen,nitrogen,4824.39999999851
w4b4129c,False,"[636.1999999955297, 176.39999999850988, 332.20000000298023]",left,noose,thimble,correct,left,1144.7999999970198,1585.5,noose,noose,2159.0
w4b4129c,False,"[862.0, 1136.2999999970198, 592.3999999985099]",left,magician,encyclopedia,correct,left,2590.6999999955297,3684.0,magician,magician,4957.0
w4b4129c,False,[1082.6000000014901],left,roach,engine,correct,left,1082.6000000014901,1404.7000000029802,roach,roach,3246.60000000149
wcfc490e,True,"[947, 902.0000000001164, 820.9999999998836, 815, 888.0000000001164, 3386.9999999998836, 612, 953.0000000001164, 583.9999999998836, 747, 414.0000000001164, 503.9999999998836, 1591, 419.0000000001164, 446.9999999998836, 568.0000000001164, 519.0, 304.9999999998836, 1378.0000000001164]",left,loft,hen,intrusion,left,16801.000000000116,18141.0,loft,tile,18809.0
wcfc490e,False,"[580, 2449]",left,record,princess,correct,right,3029.0,3912.0,princess,princess,4987.0
wcfc490e,False,"[529, 723, 219, 440, 834, 442.0000000001164, 2000.0]",left,plane,glove,other,left,5187.000000000116,5669.0,plane,office,6372.0
wcfc490e,False,"[732.0, 873.0000000001164, 312, 2680.9999999998836]",left,pluto,gem,correct,right,4598.0,5341.0,gem,gem,5615.0
wcfc490e,False,[2033.0],left,tutu,submarine,correct,left,2033.0,2508.0,tutu,tutu,2924.0000000001164
wcfc490e,False,[2010],left,cane,jeans,intrusion,left,2010.0,2440.0,cane,cab,2911.0
wcfc490e,False,"[979, 827, 2720.0000000001164]",left,typist,cab,correct,left,4526.000000000116,5747.000000000116,typist,typist,12258.0
wcfc490e,False,"[662, 843, 3758]",left,rattle,fig,other,left,5263.0,5555.0,rattle,field,6254.0
wcfc490e,False,[1743.0000000001164],left,bait,bulletin,correct,left,1743.0000000001164,2195.0000000001164,bait,bait,2577.0
wcfc490e,False,[1782.9999999998836],left,dinner,bowl,correct,left,1782.9999999998836,2281.9999999998836,dinner,dinner,3021.0
wcfc490e,False,"[1032, 1123, 1026.0000000001164, 1089.9999999998836]",left,squid,microphone,intrusion,right,4271.0,4705.0,microphone,bulletin,5770.0
wcfc490e,False,[1832.0000000001164],left,plumber,cavity,intrusion,left,1832.0000000001164,2278.0,plumber,pipes,3933.9999999998836
wcfc490e,False,[1379.0000000001164],left,pike,vinegar,correct,left,1379.0000000001164,1743.0000000001164,pike,pike,2260.9999999998836
wcfc490e,False,"[449.0000000001164, 561.9999999998836, 1139.0]",left,sandwich,document,correct,left,2150.0,2502.0,sandwich,sandwich,3665.0
wcfc490e,False,[1335],left,nucleus,drink,correct,left,1335.0,1731.0000000002328,nucleus,nucleus,2923.0
wcfc490e,False,"[635.9999999997672, 799, 149, 449, 417, 685]",left,senate,pottery,intrusion,right,3134.999999999767,3737.999999999767,pottery,hub,4395.999999999767
wcfc490e,False,"[1613, 790, 1267, 3164, 8187]",left,stocking,copier,timeout,,,,,,
wcfc490e,False,"[891.9999999997672, 209, 919]",right,baker,mailbox,correct,right,2019.9999999997672,2366.999999999767,baker,bakery,3243.999999999767
wcfc490e,False,[1389],left,preacher,raft,correct,left,1389.0,1788.0,preacher,preacher,4133.0
wcfc490e,False,"[499, 1487]",left,guest,blossom,correct,right,1986.0,2372.0,blossom,blossom,3687.0
w8e51957,True,"[1181, 10295, 567, 497, 4285, 2836.0000000001164, 3510.9999999998836]",left,jelly,postage,correct,left,23172.0,24427.0,jelly,jelly,25085.0
w8e51957,False,[1507.0],left,neck,hatchet,correct,left,1507.0,1983.0,neck,neck,4389.0
w8e51957,False,"[97.0, 1566.0]",right,field,cobweb,correct,left,1663.0,2531.0,cobweb,cobweb,3516.0
w8e51957,False,[1280.0],left,monkey,hammock,correct,left,1280.0,1706.0,monkey,monkey,2482.0
w8e51957,False,[1340],left,eraser,can,correct,left,1340.0,1954.0,eraser,eraser,3106.0
w8e51957,False,[1097],left,skin,neutron,correct,left,1097.0,1489.0,skin,skin,2079.0
w8e51957,False,[1196.0000000001164],left,tote,freezer,correct,left,1196.0000000001164,1862.0,tote,tote,2320.0
w8e51957,False,[1070],left,diner,scarf,correct,left,1070.0,1634.0,diner,diner,2153.0
w8e51957,False,[1182],left,guest,juvenile,correct,left,1182.0,2101.0,guest,guest,2609.0
w8e51957,False,[1250],left,whistle,audience,correct,left,1250.0,1829.0,whistle,whistle,2550.0
w8e51957,False,[1098.0],left,clerk,brother,correct,left,1098.0,1405.0,clerk,clerk,2012.0
w8e51957,False,[982],left,iceberg,dress,correct,left,982.0,1518.0,iceberg,iceberg,2662.0
w8e51957,False,[1266],left,concrete,onion,correct,left,1266.0,1689.0,concrete,concrete,3113.0000000001164
w8e51957,False,[1003],left,diary,shell,correct,left,1003.0,1458.0,diary,diary,2382.0000000001164
w8e51957,False,[795],left,trumpet,miner,correct,left,795.0,1312.0000000001164,trumpet,trumpet,2801.0
w8e51957,False,[1017],left,deodorant,room,correct,left,1017.0,1754.0,deodorant,deodorant,4627.0
w8e51957,False,[751],left,joker,chess,correct,left,751.0,998.0,joker,joker,1964.0
w8e51957,False,[682.0],left,freeway,gun,correct,left,682.0,985.0,freeway,freeway,2848.0
w8e51957,False,[1369],left,beard,goose,correct,left,1369.0,1952.0,beard,beard,2864.0
w8e51957,False,[1131.9999999998836],left,mirror,idol,correct,left,1131.9999999998836,1601.0,mirror,mirror,2392.9999999998836
wc524cc6,True,"[815.0000000001164, 640.0000000001164, 414.9999999998836, 4407.999999999884, 472.0, 528.0, 1473.0000000002328]",left,toaster,soda,correct,left,8751.000000000233,13576.0,toaster,toaster,18544.000000000116
wc524cc6,False,"[1026, 839, 712, 2207.000000000233, 1808.9999999997672]",left,medicine,butler,correct,left,6593.0,8089.0,medicine,medicine,10657.0
wc524cc6,False,"[759.0, 808.0, 1521.0]",left,snack,console,correct,left,3088.0,4184.0,snack,snack,6504.0
wc524cc6,False,"[806.9999999997672, 640, 576, 1032]",left,monarch,ski,correct,right,3054.999999999767,3886.999999999767,ski,ski,4686.999999999767
wc524cc6,False,"[799, 504, 1536]",left,goddess,pad,correct,left,2839.0,3397.0,goddess,godess,5366.0
wc524cc6,False,"[1176, 1184, 1224]",left,fireplace,cricket,correct,left,3584.0,4352.000000000233,fireplace,fireplace,6488.0
wc524cc6,False,"[536, 864, 856]",left,electron,burglar,correct,left,2256.0,2856.0,electron,electron,4720.000000000233
wc524cc6,False,"[670.0000000002328, 1112.9999999997672, 968]",left,stallion,cactus,correct,left,2751.0,3239.0,stallion,stallion,4759.0
wc524cc6,False,"[944, 1456]",left,sprinkle,dress,correct,right,2400.0,3296.0,dress,dress,4488.0
wc524cc6,False,"[806.9999999997672, 744, 1120]",left,gymnast,hanger,correct,left,2670.999999999767,3718.999999999767,gymnast,gymnast,6918.999999999767
wc524cc6,False,"[1056.0000000002328, 1375.9999999997672]",left,wilderness,flower,correct,right,2432.0,3032.0,flower,flower,4176.0
wc524cc6,False,"[918.0000000002328, 488.99999999976717, 1040.0000000002328]",left,ear,application,correct,left,2447.000000000233,3063.0,ear,ear,3790.0
wc524cc6,False,"[520.0, 2505.0]",left,toothbrush,pencil,correct,right,3025.0,3792.0,pencil,pencil,5152.0
wc524cc6,False,"[655, 399, 1192]",left,pepper,lollipop,correct,left,2246.0,2686.000000000233,pepper,pepper,5207.0
wc524cc6,False,"[1199, 584, 1016]",left,thorn,prison,correct,left,2799.0,3279.0,thorn,thorn,5631.0
wc524cc6,False,"[807, 545, 711]",left,web,robber,correct,left,2063.0,2328.0,web,web,3992.0
wc524cc6,False,"[624.0, 1528.0]",left,editorial,tube,correct,right,2152.0,2672.0,tube,tube,4392.0
wc524cc6,False,"[600, 1960]",left,briefcase,sea,correct,right,2560.0,3328.0,sea,sea,4112.000000000233
wc524cc6,False,"[630.9999999997672, 1473]",left,scotch,gull,correct,right,2103.999999999767,2535.999999999767,gull,gull,3423.999999999767
wc524cc6,False,"[535, 1649]",left,award,leg,correct,right,2184.0,2536.000000000233,leg,leg,3208.0
w686f1e5,True,[1807.0999999940395],left,lightning,boy,correct,left,1807.0999999940395,2480.399999976158,lightning,lightning,7293.299999982119
w686f1e5,False,[1535.1000000238419],right,atmosphere,telescope,intrusion,left,1535.1000000238419,2940.100000023842,telescope,knife,13092.300000011921
w686f1e5,False,"[2334.0999999940395, 1748.5999999940395]",right,bullet,cloud,correct,left,4082.699999988079,4688.0999999940395,cloud,cloud,5725.800000011921
w686f1e5,False,[1566.4000000059605],right,cooler,keyboard,correct,right,1566.4000000059605,3164.4000000059605,cooler,cooler,3951.800000011921
w686f1e5,False,[1379.4000000059605],left,clerk,guard,correct,left,1379.4000000059605,2092.4000000059605,clerk,clerk,2807.800000011921
w686f1e5,False,[1182.5],left,cube,mirror,correct,left,1182.5,1784.4000000059605,cube,cube,2385.0999999940395
w686f1e5,False,[617.2999999821186],left,outdoors,sandwich,correct,left,617.2999999821186,1388.9000000059605,outdoors,outdoors,2624.199999988079
w686f1e5,False,[1072.5],left,label,bottle,correct,left,1072.5,2035.9000000059605,label,label,2888.0
w686f1e5,False,"[1139.4000000059605, 1499.0]",left,typist,chime,correct,right,2638.4000000059605,3411.5,chime,chime,4064.5999999940395
w686f1e5,False,"[953.0, 1035.800000011921]",right,dessert,ticket,correct,left,1988.800000011921,2559.300000011921,ticket,ticket,3883.5999999940395
w686f1e5,False,[1175.5999999940395],left,stool,glue,correct,left,1175.5999999940395,1742.800000011921,stool,stool,2579.0999999940395
w686f1e5,False,"[670.0, 1318.9000000059605]",left,tombstone,knife,correct,right,1988.9000000059605,2681.300000011921,knife,knife,3470.4000000059605
w686f1e5,False,[1187.7999999821186],left,suspect,vinegar,correct,left,1187.7999999821186,1799.699999988079,suspect,suspect,3318.199999988079
w686f1e5,False,"[1070.2999999821186, 1217.0]",left,forehead,step,correct,right,2287.2999999821186,2875.5999999940395,step,step,4064.7999999821186
w686f1e5,False,[1353.0999999940395],left,suite,broccoli,correct,left,1353.0999999940395,1776.5999999940395,suite,suite,2700.199999988079
w686f1e5,False,[1645.4000000059605],right,mob,brandy,correct,right,1645.4000000059605,2258.5999999940395,mob,mob,2808.9000000059605
w686f1e5,False,[1209.199999988079],left,reef,drink,correct,left,1209.199999988079,1737.3999999761581,reef,reef,2499.699999988079
w686f1e5,False,"[832.3000000119209, 1207.199999988079]",right,nomad,hedge,correct,left,2039.5,3084.5,hedge,hedge,4919.800000011921
w686f1e5,False,[1155.1000000238419],right,plaque,beet,correct,right,1155.1000000238419,1783.4000000059605,plaque,plaque,3164.0
w686f1e5,False,"[845.5, 870.7999999821186]",left,ancestor,spice,correct,right,1716.2999999821186,2651.0,spice,spice,3512.5
w6216ff8,True,"[1206.0, 943.7999999988824, 1144.0999999996275, 2528, 3776, 1495.800000000745, 424.0, 728.1999999992549, 304.40000000037253, 311.59999999962747, 615.9000000003725, 1912.2000000011176, 263.7999999988824, 248.0, 5144.300000000745, 1143.0, 448.69999999925494, 800.0999999996275, 535.7000000011176, 400.19999999925494]",left,sergeant,limb,correct,right,24373.799999998882,24870.0,limb,limb,25476.699999999255
w6216ff8,False,"[999.5, 3359.89999999851]",left,cereal,valley,correct,right,4359.39999999851,4775.299999998882,valley,valley,5351.5
w6216ff8,False,"[807.3999999985099, 263.80000000074506, 752.1999999992549]",left,dial,pillow,correct,left,1823.3999999985099,2194.0,dial,dial,2591.2999999988824
w6216ff8,False,[1367.2999999988824],left,cabbage,boxer,correct,left,1367.2999999988824,1911.2999999988824,cabbage,cabbage,2775.39999999851
w6216ff8,False,"[631.1999999992549, 728.6999999992549, 2408.10000000149]",left,clerk,novel,correct,left,3768.0,4055.0,clerk,clerk,4639.39999999851
w6216ff8,False,[998.4000000003725],left,trophy,rake,correct,left,998.4000000003725,1519.1000000014901,trophy,trophy,2615.0
w6216ff8,False,"[727.2999999988824, 1032.0, 679.8000000007451, 320.0, 1593.4000000003725]",left,cattle,checkers,correct,left,4352.5,4663.199999999255,cattle,cattle,5447.5999999996275
w6216ff8,False,"[495.0, 288.0, 520.3000000007451]",left,mattress,robe,correct,left,1303.300000000745,1687.0,mattress,mattress,2719.300000000745
w6216ff8,False,"[679.3000000007451, 704.5, 183.5, 607.8000000007451, 272.2999999988824, 1136.300000000745]",left,garlic,lid,correct,right,3583.7000000011176,3959.5,lid,lid,4215.60000000149
